total cases,total deaths,active cases,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,StringencyIndex,pop,density,medianage,urbanpop,smokers,lung,gdp2019,healthexp,healthperpop,avgtemp,avghumidity
3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
21,1,19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.38,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
79,2,75,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,35.32,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
157,3,152,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,64.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
229,7,221,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,64.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
323,11,310,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,64.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
470,12,455,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,64.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
655,17,593,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,64.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
889,21,822,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,64.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
1128,29,1049,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,64.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
1701,41,1577,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,64.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
2036,52,1835,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,64.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
2502,79,2263,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,64.44,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
3089,107,2706,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,70.78,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
3858,148,3296,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,70.78,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
4636,197,3916,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,70.78,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
5883,233,5061,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,70.78,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
7375,366,6387,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,70.78,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
9172,463,7985,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,67.61,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
10149,631,8514,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,83.46,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
12462,827,10590,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,87.43,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
15113,1016,12839,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,87.43,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
17660,1266,14955,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,87.43,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
21157,1441,17750,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,87.43,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
24747,1809,20603,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,87.43,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
27980,2158,23073,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,87.43,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
31506,2503,26062,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,87.43,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
35713,2978,28710,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,87.43,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
41035,3405,33190,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,87.43,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
47021,4032,37860,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
53578,4825,42681,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
59138,5476,46638,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
63927,6077,50418,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
69176,6820,54030,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
74386,7503,57521,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
80589,8215,62013,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
86498,9134,66414,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
92472,10023,70065,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
97689,10779,73880,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
101739,11591,75528,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
105792,12428,77635,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
110574,13155,80572,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
115242,13915,83049,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
119827,14681,85388,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
124632,15362,88274,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
128948,15887,91246,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
132547,16523,93187,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
135586,17127,94067,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
139422,17669,95262,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
143626,18279,96877,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,93.25,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
147577,18849,98273,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,90.61,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
152271,19468,100269,3.0,3.0,2.0,4.0,1.0,2.0,2.0,3.0,90.61,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
156363,19899,102253,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
159516,20465,103616,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
162488,21067,104291,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
165155,21645,105418,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
168941,22170,106607,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
172434,22745,106962,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
175925,23227,107771,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
178972,23660,108257,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
181228,24114,108237,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
183957,24648,107709,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
187327,25085,107699,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
189973,25549,106848,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
192994,25969,106527,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
195351,26384,105847,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
197675,26644,106103,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
199414,26977,105813,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
201505,27359,105205,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
203591,27682,104657,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
205463,27967,101551,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,94.58,60461826.0,206.0,47.0,69.0,24.0,17.0,1988636.0,3351.0,55.42340054,15.78333333,64.78333333
16,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
16,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
16,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
16,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
16,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
16,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
16,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
16,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
16,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
16,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
18,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
26,0,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.88,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
48,0,32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.88,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
74,0,58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
79,0,63,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
130,0,114,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
165,0,149,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
203,0,187,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
262,0,246,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
545,0,528,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
670,0,652,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
800,0,782,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
1040,0,1022,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
1224,2,1204,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
1565,2,1545,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,28.58,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
1966,3,1938,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,28.58,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
2745,6,2714,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,28.58,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
3675,8,3621,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,28.58,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
4599,9,4544,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,26.6,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
5813,13,5754,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,26.6,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
7272,17,7188,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,35.32,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
9367,26,9274,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,35.32,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
12327,28,12194,3.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,42.47,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
15320,44,15161,3.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,43.26,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
19848,68,19600,3.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,46.44,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
22364,84,22071,3.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,51.73,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
24873,94,24513,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
29056,123,28480,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
32991,159,29542,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
37323,206,33570,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
43938,267,37998,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
50871,351,43862,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
57695,433,48781,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
62435,541,52683,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
66885,645,52740,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
71808,775,54933,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
77981,931,58350,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
84794,1107,61247,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
91159,1275,65309,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
96092,1444,68248,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
100123,1584,69839,3.0,1.0,2.0,4.0,0.0,2.0,2.0,3.0,68.66,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
103375,1810,72865,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,75.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
107663,2016,69566,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,75.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
113296,2349,64647,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,75.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
118235,2607,63221,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,75.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
122171,2736,65522,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,75.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
125452,2871,65181,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,75.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
127854,3022,64532,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,75.8,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
130072,3194,62578,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,78.97,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
132210,3495,60515,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,78.97,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
134753,3804,58349,3.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,76.19,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
137698,4052,56646,3.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,76.19,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
141397,4352,53931,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,78.97,83783942.0,240.0,46.0,76.0,30.35,20.01,3863344.0,5357.0,63.93826636,8.516666667,74.21666667
